game,series,start,end,winner,tosswinner,descisiontobat,margin,isinnningswin,iswinbyruns,team1,team2,hometeam,team1captain,team2captain,venue
18868,2616,1527156000,1527501600,3,0,False,9,False,False,9,3,9,8019,881,19
18869,2616,1527847200,1528192800,9,0,False,55,True,True,9,3,9,8019,881,66
18883,2619,1533117600,1533463200,9,0,False,31,False,True,9,2,9,8019,1413,20
18884,2619,1533808800,1534154400,9,0,False,159,True,True,9,2,9,8019,1413,19
18885,2619,1534586400,1534932000,2,0,False,203,False,True,9,2,9,8019,1413,18
18886,2619,1535623200,1535968800,9,0,False,60,False,True,9,2,9,8019,1413,21
18887,2619,1536314400,1536660000,9,0,False,118,False,True,9,2,9,8019,1413,12
18962,2624,1506578400,1506924000,5,0,False,21,False,True,3,5,3,881,6245,94
18963,2624,1507284000,1507629600,5,0,False,68,False,True,3,5,3,881,6245,153
19157,2632,1515141000,1515486600,11,0,False,72,False,True,11,2,11,7825,1413,52
19158,2632,1515830400,1516176000,11,0,False,135,False,True,11,2,11,7825,1413,75
19159,2632,1516780800,1517126400,2,0,False,63,False,True,11,2,11,7825,1413,294
19184,2633,1514287800,1514547000,11,0,False,120,True,True,11,12,11,370,278,73
19187,2636,1508572800,1508918400,10,0,False,117,False,True,12,10,12,278,8313,70
19188,2636,1509264000,1509609600,0,0,False,0,False,False,12,10,12,278,8313,70
19190,2637,1510804800,1511150400,0,0,False,0,False,False,2,5,2,1413,6245,31
19191,2637,1511496000,1511841600,2,0,False,239,True,True,2,5,2,1413,6245,228
19192,2637,1512187200,1512532800,0,0,False,0,False,False,2,5,2,1413,6245,51
19295,2643,1526032800,1526378400,3,0,False,5,False,False,27,3,27,625,881,370
19345,2652,1528293600,1528639200,10,0,False,226,False,True,10,5,10,8313,6245,54
19346,2652,1528984800,1529330400,0,0,False,0,False,False,10,5,10,8313,6245,59
19347,2652,1529780400,1530126000,5,0,False,4,False,False,10,5,10,8313,1785,55
19355,2654,1517369400,1517715000,0,0,False,0,False,False,6,5,6,1121,6245,93
19356,2654,1518060600,1518406200,5,0,False,215,False,True,6,5,6,1121,6245,128
19955,2604,1522360800,1522706400,0,0,False,0,False,False,13,9,13,6326,8019,371
19956,2672,1528948800,1529294400,2,0,False,262,True,True,2,96,2,1447,3004,27
20142,2683,1541478600,1541824200,9,0,False,211,False,True,5,9,5,6245,8019,113
20143,2683,1542169800,1542515400,9,0,False,57,False,True,5,9,5,1785,8019,254
20144,2683,1542947400,1543293000,9,0,False,42,False,True,5,9,5,1785,8019,14
20164,2686,1531369800,1531715400,5,0,False,278,False,True,5,11,5,1785,7825,113
20165,2686,1532061000,1532406600,5,0,False,199,False,True,5,11,5,1785,7825,14
20194,2691,1545811200,1546156800,11,0,False,6,False,False,11,3,11,7825,881,75
20195,2692,1550044800,1550390400,5,0,False,1,False,False,11,5,11,7825,7952,74
20196,2692,1550736000,1551081600,5,0,False,8,False,False,11,5,11,7825,7952,73
20197,2691,1546504200,1546849800,11,0,False,9,False,False,11,3,11,7825,881,52
20199,2691,1547193600,1547539200,11,0,False,107,False,True,11,3,11,2239,881,88
20301,2699,1544054400,1544400000,2,0,False,31,False,True,4,2,4,1994,1413,40
20302,2699,1544754000,1545099600,4,0,False,146,False,True,4,2,4,1994,1413,512
20303,2699,1545780600,1546126200,2,0,False,137,False,True,4,2,4,1994,1413,87
20304,2699,1546471800,1546817400,0,0,False,0,False,False,4,2,4,1994,1413,34
20312,2701,1548298800,1548644400,4,0,False,40,True,True,4,5,4,1994,6245,35
20313,2701,1548977400,1549323000,4,0,False,366,False,True,4,5,4,1994,6245,123
20349,2709,1530712800,1531058400,10,0,False,219,True,True,10,6,10,8313,544,109
20350,2709,1531407600,1531753200,10,0,False,166,False,True,10,6,10,8313,544,57
20714,2729,1563962400,1564221600,9,0,False,143,False,True,9,27,9,8019,625,19
20715,2730,1564653600,1564999200,4,0,False,251,False,True,9,4,9,8019,1994,20
20716,2730,1565776800,1566122400,0,0,False,0,False,False,9,4,9,8019,1994,19
20717,2730,1566468000,1566813600,9,0,False,1,False,False,9,4,9,8019,1994,66
20718,2730,1567591200,1567936800,4,0,False,185,False,True,9,4,9,8019,1994,65
20719,2730,1568282400,1568628000,9,0,False,135,False,True,9,4,9,8019,1994,12
20753,2736,1542857400,1543203000,6,0,False,64,False,True,6,10,6,544,1984,93
20754,2736,1543548600,1543894200,6,0,False,184,True,True,6,10,6,544,1984,128
20775,2738,1541217600,1541563200,12,0,False,151,False,True,6,12,6,1121,425,379
20776,2738,1541907000,1542252600,6,0,False,218,False,True,6,12,6,1121,425,128
20777,2739,1544824800,1545170400,0,0,False,0,False,False,13,5,13,6326,6245,45
20778,2739,1545775200,1546120800,13,0,False,423,False,True,13,5,13,6326,6245,371
20794,2741,1551304800,1551650400,13,0,False,52,True,True,13,6,13,6326,1121,100
20795,2741,1551996000,1552341600,13,0,False,12,True,True,13,6,13,6326,1121,45
20796,2741,1552687200,1553032800,0,0,False,0,False,False,13,6,13,6326,1121,371
21204,2751,1538892000,1539237600,0,0,False,0,False,False,3,4,3,881,1994,153
21206,2751,1539669600,1540015200,3,0,False,373,False,True,3,4,3,881,1994,94
21208,2752,1542348000,1542693600,13,0,False,4,False,True,3,13,3,881,6326,94
21210,2752,1543039200,1543384800,3,0,False,16,True,True,3,13,3,881,6326,153
21212,2752,1543816800,1544162400,13,0,False,123,False,True,3,13,3,881,6326,94
21246,2754,1538625600,1538971200,2,0,False,272,True,True,2,10,2,1413,1984,290
21247,2754,1539316800,1539662400,2,0,False,10,False,False,2,10,2,1413,8313,80
21257,2755,1548252000,1548597600,10,0,False,381,False,True,10,9,10,8313,8019,55
21258,2755,1548943200,1549288800,10,0,False,10,False,False,10,9,10,8313,8019,109
21259,2755,1549720800,1550066400,9,0,False,232,False,True,10,9,10,1984,8019,59
21654,2779,1552624200,1552969800,96,0,False,7,False,False,96,27,96,3004,625,528
2217,229,1290643260,1290988860,0,0,False,0,False,False,4,9,4,38,167,35
2218,229,1291334460,1291680060,9,0,False,71,True,True,4,9,4,38,167,40
2219,229,1292466600,1292812200,4,0,False,267,False,True,4,9,4,38,167,38
2220,229,1293319800,1293665400,9,0,False,157,True,True,4,9,4,38,167,87
2221,229,1294097400,1294443000,9,0,False,83,True,True,4,9,4,138,167,34
2222,230,1274954400,1275300000,9,0,False,8,False,False,9,6,9,167,544,19
2223,230,1275645600,1275991200,9,0,False,80,True,True,9,6,9,167,544,65
2250,235,1276178400,1276524000,11,0,False,163,False,True,10,11,10,247,207,54
2251,235,1276869600,1277215200,0,0,False,0,False,False,10,11,10,247,207,96
22579,2828,1574294400,1574640000,4,0,False,5,True,True,4,3,4,1994,6633,35
22580,2828,1574998200,1575331200,4,0,False,48,True,True,4,3,4,1994,6633,40
22581,2829,1576126800,1576472400,4,0,False,296,False,True,4,13,4,1994,6326,512
22582,2829,1577316600,1577662200,4,0,False,247,False,True,4,13,4,1994,6326,87
22583,2829,1578007800,1578353400,4,0,False,279,False,True,4,13,4,1994,8216,34
2260,237,1279013400,1279359000,4,0,False,150,False,True,3,4,0,142,38,19
2261,237,1279704600,1280050200,3,0,False,3,False,False,3,4,0,143,38,66
2262,238,1280397600,1280743200,9,0,False,354,False,True,9,3,9,167,143,18
2263,238,1281088800,1281434400,9,0,False,9,False,False,9,3,9,167,143,20
2264,238,1282125600,1282471200,3,0,False,4,False,False,9,3,9,167,143,12
22648,2838,1577347200,1577692800,11,0,False,107,False,True,11,9,11,7825,8019,75
22649,2838,1578040200,1578385800,9,0,False,189,False,True,11,9,11,7825,8019,52
2265,238,1282816800,1283162400,9,0,False,225,True,True,9,3,9,167,143,19
22650,2838,1579161600,1579507200,9,0,False,53,True,True,11,9,11,7825,8019,73
22651,2838,1579852800,1580198400,9,0,False,191,False,True,11,9,11,7825,8019,88
22743,2845,1569988800,1570320000,2,0,False,203,False,True,2,11,2,1413,7825,154
22744,2845,1570680000,1571011200,2,0,False,137,True,True,2,11,2,1413,7825,287
22745,2845,1571457600,1571788800,2,0,False,202,True,True,2,11,2,1413,7825,291
22749,2846,1573704000,1574035200,2,0,False,130,True,True,2,6,2,1413,8219,152
22750,2846,1574407800,1574726400,2,0,False,46,True,True,2,6,2,1413,8219,31
22771,2851,1574287200,1574553600,13,0,False,65,True,True,13,9,13,6326,8019,393
22772,2851,1574978400,1575244800,0,0,False,0,False,False,13,9,13,6326,8019,100
22781,2852,1582237800,1582583400,13,0,False,10,False,False,13,2,13,6326,1413,45
22782,2852,1582929000,1583274600,13,0,False,7,False,False,13,2,13,6326,1413,371
22859,2856,1566480600,1566826200,2,0,False,318,False,True,10,2,10,8313,1413,109
22860,2856,1567175400,1567521000,2,0,False,257,False,True,10,2,10,8313,1413,57
22954,2867,1565757000,1566102600,5,0,False,6,False,False,5,13,5,7952,6326,113
22955,2867,1566448200,1566793800,13,0,False,65,True,True,5,13,5,7952,6326,71
22978,2871,1574827200,1575158400,10,0,False,9,False,False,96,10,96,10738,8313,485
2299,235,1277560800,1277906400,11,0,False,7,False,False,10,11,10,247,207,55
23191,2880,1567656000,1568001600,96,0,False,224,False,True,6,96,6,544,10738,93
2342,252,1279427400,1279773000,5,0,False,10,False,False,5,2,5,104,265,113
2343,252,1280118600,1280464200,0,0,False,0,False,False,5,2,5,104,265,14
2344,252,1280809800,1281155400,2,0,False,5,False,False,5,2,5,104,265,71
24140,2922,1576039500,1576385100,0,0,False,0,False,False,3,5,3,6633,7952,25
24141,2922,1576731600,1577077200,3,0,False,263,False,True,3,5,3,6633,7952,24
26548,3030,1579420800,1579766400,5,0,False,10,False,False,12,5,12,441,7952,69
26556,3030,1580112000,1580457600,0,0,False,0,False,False,12,5,12,441,7952,69
26592,3041,1581051600,1581397200,3,0,False,44,True,True,3,6,3,6633,8219,25
27009,3121,1582342200,1582687800,6,0,False,106,True,True,6,12,6,8219,6334,128
28897,2918,1585283400,1585629000,0,0,False,0,False,False,5,9,5,7952,8019,14
29053,2886,1594202400,1594548000,10,0,False,4,False,False,9,10,9,6557,8313,21
29054,2886,1594893600,1595239200,9,0,False,113,False,True,9,10,9,8019,8313,65
29058,2886,1595584800,1595930400,9,0,False,269,False,True,9,10,9,8019,8313,65
29074,2888,1596621600,1596967200,9,0,False,3,False,False,9,3,9,8019,6633,65
29079,2888,1597312800,1597658400,0,0,False,0,False,False,9,3,9,8019,6633,21
29084,2888,1598004000,1598349600,0,0,False,0,False,False,9,3,9,8019,6633,21
30554,3213,1608177600,1608523200,4,0,False,8,False,False,4,2,4,1994,1413,40
30555,3213,1608939000,1609284600,2,0,False,8,False,False,4,2,4,1994,1447,87
30844,3274,1606946400,1607292000,13,0,False,134,True,True,13,10,13,6326,8313,100
30845,3274,1607637600,1607983200,13,0,False,12,True,True,13,10,13,8216,8313,45
30859,3275,1608933600,1609279200,13,0,False,101,False,True,13,3,13,6326,9468,393
30860,3275,1609624800,1609970400,13,0,False,176,True,True,13,3,13,6326,9468,371
31623,3327,1608969600,1609315200,11,0,False,45,True,True,11,5,11,8520,7952,75
31628,3327,1609660800,1610006400,11,0,False,10,False,False,11,5,11,8520,7952,88
31647,3213,1609975800,1610321400,0,0,False,0,False,False,4,2,4,1994,1447,34
31648,3213,1610668800,1611014400,2,0,False,3,False,False,4,2,4,1994,1447,35
3201,1590,1230260400,1230681600,5,0,False,107,False,True,6,5,6,118,101,128
3202,1590,1230953400,1231286400,5,0,False,465,False,True,6,5,6,118,101,93
3203,1591,1229481000,1229817600,11,0,False,6,False,False,4,11,4,38,207,38
3204,1591,1230334200,1230595200,11,0,False,9,False,False,4,11,4,38,207,87
32047,3337,1628071200,1628416800,0,0,False,0,False,False,9,2,9,8019,1413,18
3205,1591,1231025400,1231286400,4,0,False,103,False,True,4,11,4,38,207,34
32052,3337,1628762400,1629108000,2,0,False,151,False,True,9,2,9,8019,1413,19
32057,3337,1629885600,1630231200,9,0,False,76,True,True,9,2,9,8019,1413,66
32058,3337,1630576800,1630922400,2,0,False,157,False,True,9,2,9,8019,1413,12
3206,1592,1235192400,1235520000,0,0,False,0,False,False,3,5,3,130,101,24
32062,3337,1631268000,1631613600,0,0,False,0,False,False,9,2,9,8019,1413,65
3207,1592,1235883600,1236211200,0,0,False,0,False,False,3,5,3,130,101,26
3208,1593,1233759600,1234051200,10,0,False,23,True,True,10,9,10,247,167,57
3209,1593,1234533600,1234828800,0,0,False,0,False,False,10,9,10,247,167,109
3210,1593,1234706400,1235001600,0,0,False,0,False,False,10,9,10,247,167,56
3211,1593,1235656800,1235952000,0,0,False,0,False,False,10,9,10,247,167,55
3212,1593,1236348000,1236643200,0,0,False,0,False,False,10,9,10,247,167,54
3213,1594,1235637000,1235952000,4,0,False,162,False,True,11,4,11,207,38,88
3214,1594,1236326400,1236643200,4,0,False,175,False,True,11,4,11,207,38,74
3215,1594,1237451400,1237766400,11,0,False,20,True,True,11,4,11,213,38,52
3216,1595,1237413600,1237680000,2,0,False,10,False,False,13,2,13,205,265,100
3217,1595,1238104800,1238371200,0,0,False,0,False,False,13,2,13,205,26,44
3218,1595,1238796000,1239062400,0,0,False,0,False,False,13,2,13,205,265,45
3219,1596,1241604000,1241913600,9,0,False,10,False,False,9,10,9,167,247,19
3220,1596,1242295200,1242604800,9,0,False,83,True,True,9,10,9,167,247,60
3221,1597,1247148000,1247443200,6,0,False,95,False,True,10,6,10,1982,323,58
3222,1597,1247839200,1248134400,6,0,False,4,False,False,10,6,10,1982,544,101
32227,3353,1611637200,1611982800,3,0,False,7,False,False,3,11,3,8359,8520,24
3223,1598,1246681800,1247011200,5,0,False,50,False,True,5,3,5,104,130,113
32232,3353,1612414800,1612760400,3,0,False,95,False,True,3,11,3,8359,8520,25
3224,1598,1247373000,1247702400,5,0,False,7,False,False,5,3,5,104,130,71
32243,3357,1610598600,1610944200,9,0,False,7,False,False,5,9,5,6245,8019,113
32248,3357,1611289800,1611635400,9,0,False,6,False,False,5,9,5,6245,8019,113
3225,1598,1248064200,1248393600,0,0,False,0,False,False,5,3,5,104,130,14
32253,3362,1612497600,1612843200,9,0,False,227,False,True,2,9,2,1413,8019,11
32257,3362,1613188800,1613534400,2,0,False,317,False,True,2,9,2,1413,8019,11
32258,3362,1614157200,1614502800,2,0,False,10,False,False,2,9,2,1413,8019,50
3226,1599,1247047200,1247356800,0,0,False,0,False,False,9,4,9,167,38,62
32262,3362,1614830400,1615176000,2,0,False,25,True,True,2,9,2,1413,8019,50
3227,1599,1247738400,1248048000,9,0,False,115,False,True,9,4,9,167,38,19
3228,1599,1248948000,1249257600,0,0,False,0,False,False,9,4,9,167,38,20
3229,1599,1249639200,1249948800,4,0,False,80,True,True,9,4,9,167,38,66
3230,1599,1250762400,1251072000,9,0,False,197,False,True,9,4,9,167,38,12
3231,1600,1250569800,1250899200,5,0,False,202,False,True,5,13,5,104,205,113
32312,3367,1612323000,1612668600,10,0,False,3,False,False,6,10,6,8219,1984,93
32313,3367,1613014200,1613359800,10,0,False,17,False,True,6,10,6,8219,1984,128
3232,1600,1251261000,1251590400,5,0,False,96,False,True,5,13,5,104,205,14
3233,1601,1258344000,1258675200,0,0,False,0,False,False,2,5,2,265,104,50
3234,1601,1259035200,1259366400,2,0,False,144,True,True,2,5,2,265,104,32
3235,1601,1259726400,1260057600,2,0,False,24,True,True,2,5,2,265,104,10
3236,1602,1259103600,1259366400,13,0,False,32,False,True,13,3,13,205,34,116
3237,1602,1259881200,1260144000,3,0,False,141,False,True,13,3,13,205,34,45
3238,1602,1260572400,1260835200,0,0,False,0,False,False,13,3,13,205,34,44
3239,1603,1259193600,1259539200,4,0,False,65,True,True,4,10,4,38,247,35
3240,1603,1259884800,1260230400,0,0,False,0,False,False,4,10,4,38,247,40
3241,1603,1260930600,1261267200,4,0,False,35,False,True,4,10,4,38,247,38
3242,1604,1260952200,1261267200,0,0,False,0,False,False,11,9,11,207,167,75
3243,1604,1261814400,1262131200,9,0,False,98,True,True,11,9,11,207,167,74
3244,1604,1262507400,1262822400,0,0,False,0,False,False,11,9,11,207,167,52
3245,1604,1263456000,1263772800,11,0,False,74,True,True,11,9,11,207,167,88
3246,1605,1261870200,1262131200,4,0,False,170,False,True,4,3,4,38,34,87
3247,1605,1262559600,1262822400,4,0,False,36,False,True,4,3,4,38,34,34
3248,1605,1263511800,1263772800,4,0,False,231,False,True,4,3,4,38,34,39
3284,1606,1263699000,1264032000,2,0,False,113,False,True,6,2,6,544,26,93
3285,1606,1264303800,1264636800,2,0,False,10,False,False,6,2,6,544,265,128
3286,1607,1265428800,1265760000,11,0,False,6,True,True,2,11,2,265,207,228
3287,1607,1266119100,1266451200,2,0,False,57,True,True,2,11,2,265,207,31
3288,1608,1266274800,1266537600,13,0,False,121,False,True,13,6,13,205,544,100
3289,1609,1268364600,1268697600,9,0,False,181,False,True,6,9,6,544,488,93
3290,1609,1269055800,1269388800,9,0,False,9,False,False,6,9,6,544,488,128
3291,1610,1269036000,1269302400,4,0,False,10,False,False,13,4,13,205,38,45
3292,1610,1269727200,1269993600,4,0,False,176,False,True,13,4,13,205,38,100
3341,1612,1289541600,1289887200,0,0,False,0,False,False,3,11,3,274,207,153
3342,1612,1290232800,1290578400,0,0,False,0,False,False,3,11,3,274,207,94
3346,1614,1285905600,1286251200,2,0,False,1,False,False,2,4,2,265,38,46
3347,1614,1286596800,1286942400,2,0,False,7,False,False,2,4,2,265,38,27
3351,1615,1288843200,1289188800,0,0,False,0,False,False,2,13,2,265,205,50
3352,1615,1289534400,1289880000,0,0,False,0,False,False,2,13,2,265,205,80
3353,1615,1290225600,1290571200,2,0,False,198,True,True,2,13,2,265,205,228
3358,1616,1292488200,1292833800,11,0,False,25,True,True,11,2,11,207,265,75
3359,1616,1293350400,1293696000,2,0,False,87,False,True,11,2,11,207,265,74
3360,1616,1293957000,1294302600,0,0,False,0,False,False,11,2,11,207,265,52
33806,3413,1622628000,1622973600,0,0,False,0,False,False,9,13,9,8019,6326,19
33810,3413,1623319200,1623664800,13,0,False,8,False,False,9,13,9,8019,8216,20
35102,3433,1614663000,1615008600,12,0,False,10,False,False,96,12,96,3004,441,94
35103,3433,1615354200,1615699800,96,0,False,6,False,False,96,12,96,3004,441,94
35207,3452,1616335200,1616680800,0,0,False,0,False,False,10,5,10,1984,7952,109
35212,3452,1617026400,1617372000,0,0,False,0,False,False,10,5,10,1984,7952,109
35607,3468,1624008600,1624440600,13,0,False,8,False,False,2,13,0,1413,6326,21
35842,3477,1618979400,1619325000,0,0,False,0,False,False,5,6,5,7952,8219,254
35847,3477,1619670600,1620016200,5,0,False,209,False,True,5,6,5,7952,8219,254
35877,3482,1646748000,1647093600,0,0,False,0,False,False,10,9,10,1984,8019,109
35878,3482,1647439200,1647784800,0,0,False,0,False,False,10,9,10,1984,8019,55
35882,3482,1648130400,1648476000,10,0,False,10,False,False,10,9,10,1984,8019,101
35897,3487,1619681400,1620027000,3,0,False,116,True,True,12,3,12,180,8359,69
35898,3487,1620372600,1620718200,3,0,False,147,True,True,12,3,12,180,8359,69
36232,3521,1623333600,1623679200,11,0,False,63,True,True,10,11,10,1984,2239,59
36236,3521,1624024800,1624370400,11,0,False,158,False,True,10,11,10,1984,2239,59
3626,1580,1210845600,1211155200,0,0,False,0,False,False,9,13,9,161,205,19
3627,1580,1211536800,1211760000,9,0,False,6,False,False,9,13,9,161,205,65
3628,1580,1212660000,1212883200,9,0,False,9,True,True,9,13,9,161,205,18
3629,1581,1211466600,1211760000,4,0,False,95,False,True,10,4,10,252,38,57
3630,1581,1212154200,1212451200,0,0,False,0,False,False,10,4,10,252,38,109
36301,3526,1628780400,1629126000,10,0,False,1,False,False,10,3,10,1984,8359,57
36302,3526,1629471600,1629817200,3,0,False,109,False,True,10,3,10,1984,8359,57
3631,1581,1213279200,1213574400,4,0,False,87,False,True,10,4,10,247,38,55
3632,1582,1215684000,1215993600,0,0,False,0,False,False,9,11,9,161,207,19
3633,1582,1216375200,1216598400,11,0,False,10,False,False,9,11,9,161,207,66
36332,3532,1638921600,1639267200,4,0,False,9,False,False,4,9,4,8095,8019,35
