innings_player,innings_runs_scored,innings_runs_scored_num,innings_minutes_batted,innings_batted_flag,innings_not_out_flag,innings_balls_faced,innings_boundary_fours,innings_boundary_sixes,innings_batting_strike_rate,innings_number,opposition,ground,innings_date,country,50s,100s,innings_runs_scored_buckets,innings_overs_bowled,innings_bowled_flag,innings_maidens_bowled,innings_runs_conceded,innings_wickets_taken,4_wickets,5_wickets,10_wickets,innings_wickets_taken_buckets,innings_economy_rate
Mohammad Hafeez,45,45,,1,0,36,5,2,125.00,1,v New Zealand,Abu Dhabi,2018-10-31,Pakistan,0,0,0-49,,,,,,,,,,
Salman Butt,44,44,72,1,0,41,4,1,107.31,1,v Sri Lanka,King City (NW),2008-10-13,Pakistan,0,0,0-49,,,,,,,,,,
Ahmed Shehzad,44,44,53,1,0,46,4,2,95.65,1,v West Indies,Kingstown,2013-07-28,Pakistan,0,0,0-49,,,,,,,,,,
Ahmed Shehzad,44,44,42,1,0,34,6,1,129.41,1,v New Zealand,Auckland,2018-01-25,Pakistan,0,0,0-49,,,,,,,,,,
Hussain Talat,44,44,,1,0,35,0,1,125.71,2,v Zimbabwe,Harare,2018-07-04,Pakistan,0,0,0-49,,,,,,,,,,
Kamran Akmal,43*,43,38,1,1,26,6,0,165.38,1,v Australia,Dubai (DSC),2012-09-07,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,43*,43,66,1,1,41,4,1,104.87,2,v South Africa,Colombo (RPS),2012-09-28,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,43*,43,36,1,1,34,4,1,126.47,2,v West Indies,Abu Dhabi,2016-09-27,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,43*,43,,1,1,37,3,1,116.21,2,v Australia,Harare,2018-07-08,Pakistan,0,0,0-49,,,,,,,,,,
Misbah-ul-Haq,43,43,51,1,0,38,0,4,113.15,2,v India,Johannesburg,2007-09-24,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,43,43,60,1,0,38,2,2,113.15,1,v New Zealand,Pallekele,2012-09-23,Pakistan,0,0,0-49,,,,,,,,,,
Babar Azam,43,43,,1,0,38,3,1,113.15,1,v West Indies,Port of Spain,2017-04-01,Pakistan,0,0,0-49,,,,,,,,,,
Ahmed Shehzad,43,43,,1,0,34,5,1,126.47,1,v World-XI,Lahore,2017-09-13,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,42*,42,,1,1,33,5,0,127.27,2,v Sri Lanka,King City (NW),2008-10-11,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,42*,42,,1,1,37,2,1,113.51,2,v Afghanistan,Sharjah,2013-12-08,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,42*,42,,1,1,31,4,0,135.48,2,v Sri Lanka,Abu Dhabi,2017-10-26,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,42,42,,1,0,33,2,3,127.27,2,v Kenya,Nairobi (Gym),2007-09-04,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,42,42,63,1,0,40,4,1,105.00,2,v Sri Lanka,Colombo (RPS),2012-10-04,Pakistan,0,0,0-49,,,,,,,,,,
Asif Ali,41*,41,26,1,1,21,1,4,195.23,1,v Zimbabwe,Harare,2018-07-01,Pakistan,0,0,0-49,,,,,,,,,,
Younis Khan,41,41,42,1,0,29,3,2,141.37,1,v Scotland,Durban,2007-09-12,Pakistan,0,0,0-49,,,,,,,,,,
Kamran Akmal,41,41,42,1,0,30,3,2,136.66,1,v Netherlands,Lord's,2009-06-09,Pakistan,0,0,0-49,,,,,,,,,,
Misbah-ul-Haq,41,41,43,1,0,31,1,2,132.25,2,v Australia,Gros Islet,2010-05-02,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,41,41,60,1,0,41,4,0,100.00,2,v West Indies,Gros Islet,2011-04-21,Pakistan,0,0,0-49,,,,,,,,,,
Nasir Jamshed,41,41,38,1,0,32,4,1,128.12,2,v India,Ahmedabad,2012-12-28,Pakistan,0,0,0-49,,,,,,,,,,
Sohail Tanvir,41,41,46,1,0,26,5,1,157.69,2,v Sri Lanka,Dubai (DSC),2013-12-13,Pakistan,0,0,0-49,,,,,,,,,,
Sarfaraz Ahmed,41,41,52,1,0,36,5,0,113.88,2,v New Zealand,Wellington,2016-01-22,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,41,41,35,1,0,30,5,1,136.66,1,v Bangladesh,Dhaka,2016-03-02,Pakistan,0,0,0-49,,,,,,,,,,
Babar Azam,41,41,68,1,0,41,1,1,100.00,1,v New Zealand,Wellington,2018-01-22,Pakistan,0,0,0-49,,,,,,,,,,
Sarfaraz Ahmed,41,41,35,1,0,24,2,3,170.83,1,v New Zealand,Auckland,2018-01-25,Pakistan,0,0,0-49,,,,,,,,,,
Hussain Talat,41,41,,1,0,37,2,1,110.81,1,v West Indies,Karachi,2018-04-01,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,40*,40,30,1,1,20,2,2,200.00,2,v Australia,Mohali,2016-03-25,Pakistan,0,0,0-49,,,,,,,,,,
Imran Nazir,40,40,38,1,0,28,5,1,142.85,1,v Sri Lanka,Colombo (RPS),2009-08-12,Pakistan,0,0,0-49,,,,,,,,,,
Khalid Latif,40,40,57,1,0,36,3,1,111.11,1,v West Indies,Dubai (DSC),2016-09-24,Pakistan,0,0,0-49,,,,,,,,,,
Fakhar Zaman,40,40,,1,0,17,6,2,235.29,2,v West Indies,Karachi,2018-04-03,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,40,40,,1,0,34,3,2,117.64,1,v Australia,Dubai (DSC),2018-10-26,Pakistan,0,0,0-49,,,,,,,,,,
Babar Azam,40,40,,1,0,41,4,0,97.56,2,v New Zealand,Dubai (DSC),2018-11-02,Pakistan,0,0,0-49,,,,,,,,,,
Hussain Talat,40,40,47,1,0,32,5,0,125.00,2,v South Africa,Cape Town,2019-02-01,Pakistan,0,0,0-49,,,,,,,,,,
Shahid Afridi,39*,39,30,1,1,20,2,3,195.00,2,v Sri Lanka,Dubai (DSC),2013-12-11,Pakistan,0,0,0-49,,,,,,,,,,
Shahid Afridi,39,39,32,1,0,15,5,2,260.00,2,v Bangladesh,Cape Town,2007-09-20,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,39,39,37,1,0,33,4,1,118.18,1,v England,Dubai (DSC),2012-02-23,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,39,39,46,1,0,30,5,0,130.00,1,v New Zealand,Hamilton,2016-01-17,Pakistan,0,0,0-49,,,,,,,,,,
Ahmed Shehzad,39,39,,1,0,34,3,0,114.70,1,v World-XI,Lahore,2017-09-12,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,39,39,,1,0,23,1,3,169.56,1,v World-XI,Lahore,2017-09-13,Pakistan,0,0,0-49,,,,,,,,,,
Fakhar Zaman,39,39,,1,0,24,6,1,162.50,1,v West Indies,Karachi,2018-04-01,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,39,39,,1,0,30,2,2,130.00,1,v Australia,Abu Dhabi,2018-10-24,Pakistan,0,0,0-49,,,,,,,,,,
Sahibzada Farhan,39,39,,1,0,38,2,3,102.63,1,v Australia,Dubai (DSC),2018-10-28,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,38*,38,38,1,1,28,2,1,135.71,1,v Zimbabwe,Harare,2015-09-29,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,38*,38,,1,1,29,3,1,131.03,2,v West Indies,Bridgetown,2017-03-26,Pakistan,0,0,0-49,,,,,,,,,,
Sarfaraz Ahmed,38*,38,,1,1,21,6,0,180.95,2,v Zimbabwe,Harare,2018-07-04,Pakistan,0,0,0-49,,,,,,,,,,
Asad Shafiq,38,38,32,1,0,23,6,1,165.21,1,v Zimbabwe,Harare,2011-09-16,Pakistan,0,0,0-49,,,,,,,,,,
Sarfaraz Ahmed,38,38,38,1,0,27,6,0,140.74,2,v Sri Lanka,Dhaka,2016-03-04,Pakistan,0,0,0-49,,,,,,,,,,
Babar Azam,38,38,,1,0,36,1,1,105.55,2,v West Indies,Port of Spain,2017-04-02,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,38,38,,1,0,20,4,2,190.00,1,v World-XI,Lahore,2017-09-12,Pakistan,0,0,0-49,,,,,,,,,,
Sarfaraz Ahmed,38,38,,1,0,22,4,1,172.72,1,v West Indies,Karachi,2018-04-01,Pakistan,0,0,0-49,,,,,,,,,,
Asif Ali,38,38,,1,0,34,1,2,111.76,2,v New Zealand,Dubai (DSC),2018-11-02,Pakistan,0,0,0-49,,,,,,,,,,
Babar Azam,38,38,55,1,0,27,3,1,140.74,2,v South Africa,Cape Town,2019-02-01,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,37*,37,,1,1,14,4,2,264.28,1,v West Indies,Karachi,2018-04-01,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,37*,37,50,1,1,24,2,1,154.16,1,v Zimbabwe,Harare,2018-07-01,Pakistan,0,0,0-49,,,,,,,,,,
Asif Ali,37*,37,,1,1,18,3,2,205.55,1,v Australia,Harare,2018-07-05,Pakistan,0,0,0-49,,,,,,,,,,
Kamran Akmal,37,37,33,1,0,28,2,2,132.14,2,v Sri Lanka,Lord's,2009-06-21,Pakistan,0,0,0-49,,,,,,,,,,
Kamran Akmal,37,37,33,1,0,33,3,2,112.12,1,v South Africa,Gros Islet,2010-05-10,Pakistan,0,0,0-49,,,,,,,,,,
Sohaib Maqsood,37,37,42,1,0,26,2,1,142.30,2,v South Africa,Dubai (DSC),2013-11-15,Pakistan,0,0,0-49,,,,,,,,,,
Mukhtar Ahmed,37,37,60,1,0,30,5,1,123.33,1,v Bangladesh,Dhaka,2015-04-24,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,37,37,56,1,0,28,3,1,132.14,1,v West Indies,Dubai (DSC),2016-09-24,Pakistan,0,0,0-49,,,,,,,,,,
Younis Khan,36,36,29,1,0,20,0,3,180.00,1,v Netherlands,Lord's,2009-06-09,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,36,36,55,1,0,41,3,0,87.80,2,v England,Dubai (DSC),2010-02-20,Pakistan,0,0,0-49,,,,,,,,,,
Ahmed Shehzad,36,36,80,1,0,42,3,1,85.71,2,v Sri Lanka,Hambantota,2012-06-01,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,35*,35,43,1,1,30,2,0,116.66,1,v England,Cardiff,2010-09-05,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,35,35,22,1,0,18,2,3,194.44,1,v Bangladesh,Karachi,2008-04-20,Pakistan,0,0,0-49,,,,,,,,,,
Shahzaib Hasan,35,35,37,1,0,28,4,2,125.00,2,v New Zealand,The Oval,2009-06-13,Pakistan,0,0,0-49,,,,,,,,,,
Ahmed Shehzad,35,35,,1,0,37,6,0,94.59,2,v Afghanistan,Sharjah,2013-12-08,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,35,35,41,1,0,24,2,1,145.83,1,v Zimbabwe,Harare,2015-09-27,Pakistan,0,0,0-49,,,,,,,,,,
Abdul Razzaq,34*,34,14,1,1,11,3,3,309.09,1,v New Zealand,Christchurch,2010-12-30,Pakistan,0,0,0-49,,,,,,,,,,
Khalid Latif,34*,34,65,1,1,32,4,1,106.25,2,v West Indies,Dubai (DSC),2016-09-23,Pakistan,0,0,0-49,,,,,,,,,,
Babar Azam,34*,34,,1,1,31,2,0,109.67,1,v Sri Lanka,Lahore,2017-10-29,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,34*,34,,1,1,21,1,2,161.90,2,v New Zealand,Dubai (DSC),2018-11-02,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,34,34,55,1,0,39,2,0,87.17,1,v South Africa,Nottingham,2009-06-18,Pakistan,0,0,0-49,,,,,,,,,,
Salman Butt,34,34,39,1,0,26,3,1,130.76,1,v England,Bridgetown,2010-05-06,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,34,34,36,1,0,23,5,1,147.82,1,v New Zealand,Christchurch,2010-12-30,Pakistan,0,0,0-49,,,,,,,,,,
Asad Shafiq,34,34,48,1,0,32,3,0,106.25,2,v England,Abu Dhabi,2012-02-27,Pakistan,0,0,0-49,,,,,,,,,,
Sharjeel Khan,34,34,49,1,0,31,3,0,109.67,2,v Sri Lanka,Dubai (DSC),2013-12-11,Pakistan,0,0,0-49,,,,,,,,,,
Sarfaraz Ahmed,34,34,,1,0,26,3,1,130.76,1,v New Zealand,Abu Dhabi,2018-10-31,Pakistan,0,0,0-49,,,,,,,,,,
Salman Butt,33*,33,63,1,1,48,2,1,68.75,2,v Zimbabwe,King City (NW),2008-10-12,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Rizwan,33*,33,41,1,1,32,1,1,103.12,1,v Zimbabwe,Harare,2015-09-27,Pakistan,0,0,0-49,,,,,,,,,,
Salman Butt,33,33,,1,0,27,3,0,122.22,1,v Bangladesh,Nairobi (Gym),2007-09-02,Pakistan,0,0,0-49,,,,,,,,,,
Imran Nazir,33,33,28,1,0,14,4,2,235.71,2,v India,Johannesburg,2007-09-24,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,33,33,32,1,0,26,3,0,126.92,1,v England,Dubai (DSC),2010-02-19,Pakistan,0,0,0-49,,,,,,,,,,
Shahid Afridi,33,33,21,1,0,24,3,1,137.50,2,v Australia,Gros Islet,2010-05-02,Pakistan,0,0,0-49,,,,,,,,,,
Kamran Akmal,33,33,37,1,0,25,4,1,132.00,1,v Australia,Birmingham,2010-07-06,Pakistan,0,0,0-49,,,,,,,,,,
Misbah-ul-Haq,33,33,65,1,0,38,2,1,86.84,1,v South Africa,Abu Dhabi,2010-10-27,Pakistan,0,0,0-49,,,,,,,,,,
Asad Shafiq,33,33,,1,0,33,3,0,100.00,2,v Sri Lanka,Abu Dhabi,2011-11-25,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,33,33,34,1,0,30,2,0,110.00,1,v India,Dhaka,2014-03-21,Pakistan,0,0,0-49,,,,,,,,,,
Ahmed Shehzad,33,33,55,1,0,36,1,0,91.66,2,v New Zealand,Dubai (DSC),2014-12-05,Pakistan,0,0,0-49,,,,,,,,,,
Fakhar Zaman,33,33,,1,0,25,6,0,132.00,1,v Scotland,Edinburgh,2018-06-13,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,32*,32,,1,1,20,3,1,160.00,1,v Australia,Dubai (DSC),2018-10-28,Pakistan,0,0,0-49,,,,,,,,,,
Shahid Afridi,32,32,,1,0,18,0,3,177.77,1,v Bangladesh,Nairobi (Gym),2007-09-02,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,32,32,30,1,0,21,3,2,152.38,2,v New Zealand,Cape Town,2007-09-22,Pakistan,0,0,0-49,,,,,,,,,,
Salman Butt,32,32,48,1,0,30,4,0,106.66,1,v Australia,Gros Islet,2010-05-14,Pakistan,0,0,0-49,,,,,,,,,,
Umar Gul,32,32,29,1,0,17,2,3,188.23,2,v South Africa,Colombo (RPS),2012-09-28,Pakistan,0,0,0-49,,,,,,,,,,
Kamran Akmal,32,32,43,1,0,26,1,1,123.07,1,v Australia,Colombo (RPS),2012-10-02,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,32,32,41,1,0,27,2,1,118.51,2,v Sri Lanka,Dubai (DSC),2013-12-11,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,32,32,20,1,0,20,3,1,160.00,2,v Australia,Mohali,2016-03-25,Pakistan,0,0,0-49,,,,,,,,,,
Misbah-ul-Haq,31*,31,,1,1,36,2,1,86.11,2,v Kenya,Nairobi (Gym),2007-09-04,Pakistan,0,0,0-49,,,,,,,,,,
Misbah-ul-Haq,31*,31,30,1,1,20,3,0,155.00,1,v Netherlands,Lord's,2009-06-09,Pakistan,0,0,0-49,,,,,,,,,,
Kamran Akmal,31*,31,33,1,1,24,3,1,129.16,2,v Australia,Dubai (DSC),2012-09-05,Pakistan,0,0,0-49,,,,,,,,,,
Hussain Talat,31*,31,,1,1,28,3,0,110.71,2,v West Indies,Karachi,2018-04-03,Pakistan,0,0,0-49,,,,,,,,,,
Salman Butt,31,31,29,1,0,21,6,0,147.61,1,v Australia,Birmingham,2010-07-06,Pakistan,0,0,0-49,,,,,,,,,,
Ahmed Shehzad,31,31,43,1,0,29,3,1,106.89,2,v India,Ahmedabad,2012-12-28,Pakistan,0,0,0-49,,,,,,,,,,
Kamran Akmal,31,31,61,1,0,31,4,0,100.00,1,v Australia,Dhaka,2014-03-23,Pakistan,0,0,0-49,,,,,,,,,,
Sharjeel Khan,31,31,33,1,0,24,5,1,129.16,2,v Sri Lanka,Dhaka,2016-03-04,Pakistan,0,0,0-49,,,,,,,,,,
Fakhar Zaman,31,31,,1,0,27,3,0,114.81,1,v Sri Lanka,Lahore,2017-10-29,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Rizwan,31,31,,1,0,33,1,1,93.93,1,v Australia,Sydney,2019-11-03,Pakistan,0,0,0-49,,,,,,,,,,
Wahab Riaz,30*,30,30,1,1,21,2,2,142.85,1,v New Zealand,Auckland,2010-12-26,Pakistan,0,0,0-49,,,,,,,,,,
Haris Sohail,30*,30,47,1,1,24,0,1,125.00,1,v Bangladesh,Dhaka,2015-04-24,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,30,30,31,1,0,28,2,0,107.14,1,v Netherlands,Lord's,2009-06-09,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,30,30,31,1,0,20,4,0,150.00,1,v Sri Lanka,Colombo (RPS),2009-08-12,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,30,30,29,1,0,25,2,1,120.00,1,v England,Bridgetown,2010-05-06,Pakistan,0,0,0-49,,,,,,,,,,
Shahid Afridi,30,30,24,1,0,18,4,1,166.66,1,v South Africa,Gros Islet,2010-05-10,Pakistan,0,0,0-49,,,,,,,,,,
Umar Gul,30,30,31,1,0,31,3,1,96.77,1,v New Zealand,Auckland,2010-12-26,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,30,30,27,1,0,19,3,1,157.89,1,v New Zealand,Christchurch,2010-12-30,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,30,30,30,1,0,21,1,2,142.85,2,v Zimbabwe,Lahore,2015-05-24,Pakistan,0,0,0-49,,,,,,,,,,
Ahmed Shehzad,30,30,51,1,0,32,3,0,93.75,2,v New Zealand,Mohali,2016-03-22,Pakistan,0,0,0-49,,,,,,,,,,
Sharjeel Khan,30,30,23,1,0,19,6,0,157.89,2,v Australia,Mohali,2016-03-25,Pakistan,0,0,0-49,,,,,,,,,,
Hussain Talat,30,30,,1,0,25,3,1,120.00,1,v Australia,Harare,2018-07-05,Pakistan,0,0,0-49,,,,,,,,,,
Shahid Afridi,29*,29,19,1,1,18,3,0,161.11,2,v New Zealand,The Oval,2009-06-13,Pakistan,0,0,0-49,,,,,,,,,,
Nasir Jamshed,29*,29,23,1,1,14,2,2,207.14,2,v Bangladesh,Pallekele,2012-09-25,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,29*,29,44,1,1,22,3,0,131.81,2,v Sri Lanka,Colombo (RPS),2012-10-04,Pakistan,0,0,0-49,,,,,,,,,,
Abdul Razzaq,29,29,24,1,0,29,1,3,100.00,2,v New Zealand,Bridgetown,2010-05-08,Pakistan,0,0,0-49,,,,,,,,,,
Shahid Afridi,29,29,28,1,0,20,0,3,145.00,2,v England,Sharjah,2015-11-30,Pakistan,0,0,0-49,,,,,,,,,,
Babar Azam,29,29,,1,0,30,3,0,96.66,2,v West Indies,Bridgetown,2017-03-26,Pakistan,0,0,0-49,,,,,,,,,,
Sarfaraz Ahmed,29,29,,1,0,21,3,0,138.09,1,v New Zealand,Mount Maunganui,2018-01-28,Pakistan,0,0,0-49,,,,,,,,,,
Shadab Khan,29,29,,1,0,25,1,1,116.00,1,v Australia,Harare,2018-07-02,Pakistan,0,0,0-49,,,,,,,,,,
Asif Ali,29,29,,1,0,27,3,0,107.40,2,v Sri Lanka,Lahore,2019-10-07,Pakistan,0,0,0-49,,,,,,,,,,
Shahid Afridi,28,28,14,1,0,10,5,1,280.00,2,v England,Bristol,2006-08-28,Pakistan,0,0,0-49,,,,,,,,,,
Salman Butt,28,28,30,1,0,23,5,0,121.73,2,v England,The Oval,2009-06-07,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,28,28,19,1,0,20,5,0,140.00,2,v Sri Lanka,Lord's,2009-06-12,Pakistan,0,0,0-49,,,,,,,,,,
Fawad Alam,28,28,26,1,0,20,2,0,140.00,2,v England,Dubai (DSC),2010-02-20,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,28,28,39,1,0,32,0,0,87.50,1,v Zimbabwe,Harare,2011-09-18,Pakistan,0,0,0-49,,,,,,,,,,
Misbah-ul-Haq,28,28,56,1,0,32,2,0,87.50,2,v England,Abu Dhabi,2012-02-27,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,28,28,29,1,0,22,3,0,127.27,1,v India,Colombo (RPS),2012-09-30,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,28,28,,1,0,23,0,2,121.73,2,v Afghanistan,Sharjah,2013-12-08,Pakistan,0,0,0-49,,,,,,,,,,
Shahid Afridi,28,28,22,1,0,13,2,2,215.38,2,v Sri Lanka,Dubai (DSC),2013-12-13,Pakistan,0,0,0-49,,,,,,,,,,
Shahid Afridi,28,28,23,1,0,11,1,3,254.54,2,v New Zealand,Dubai (DSC),2014-12-05,Pakistan,0,0,0-49,,,,,,,,,,
Ahmed Shehzad,28,28,26,1,0,18,2,2,155.55,2,v England,Dubai (DSC),2015-11-27,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,28,28,,1,0,20,3,1,140.00,1,v West Indies,Port of Spain,2017-03-30,Pakistan,0,0,0-49,,,,,,,,,,
Sarfaraz Ahmed,28,28,,1,0,26,1,0,107.69,2,v Sri Lanka,Abu Dhabi,2017-10-27,Pakistan,0,0,0-49,,,,,,,,,,
Sarfaraz Ahmed,28,28,,1,0,19,4,1,147.36,2,v Australia,Harare,2018-07-08,Pakistan,0,0,0-49,,,,,,,,,,
Imran Nazir,27*,27,19,1,1,18,3,1,150.00,2,v Bangladesh,Cape Town,2007-09-20,Pakistan,0,0,0-49,,,,,,,,,,
Misbah-ul-Haq,27*,27,43,1,1,32,2,1,84.37,1,v South Africa,Abu Dhabi,2010-10-26,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,27*,27,24,1,1,14,3,1,192.85,2,v New Zealand,Dubai (DSC),2014-12-04,Pakistan,0,0,0-49,,,,,,,,,,
Babar Azam,27*,27,42,1,1,24,1,0,112.50,2,v West Indies,Abu Dhabi,2016-09-27,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,27,27,47,1,0,26,3,0,103.84,1,v Sri Lanka,Hambantota,2012-06-03,Pakistan,0,0,0-49,,,,,,,,,,
Babar Azam,27,27,,1,0,28,4,0,96.42,1,v West Indies,Port of Spain,2017-03-30,Pakistan,0,0,0-49,,,,,,,,,,
Fakhar Zaman,27,27,,1,0,25,2,1,108.00,1,v World-XI,Lahore,2017-09-15,Pakistan,0,0,0-49,,,,,,,,,,
Ahmed Shehzad,27,27,,1,0,24,2,0,112.50,2,v Sri Lanka,Abu Dhabi,2017-10-27,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,27,27,,1,0,15,3,1,180.00,1,v Australia,Harare,2018-07-05,Pakistan,0,0,0-49,,,,,,,,,,
Babar Azam,27,27,,1,0,32,1,0,84.37,2,v Sri Lanka,Lahore,2019-10-09,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,26*,26,29,1,1,14,1,1,185.71,2,v New Zealand,Cape Town,2007-09-22,Pakistan,0,0,0-49,,,,,,,,,,
Abdul Razzaq,26*,26,23,1,1,15,3,1,173.33,1,v New Zealand,Dubai (DSC),2009-11-12,Pakistan,0,0,0-49,,,,,,,,,,
Misbah-ul-Haq,26*,26,50,1,1,26,1,1,100.00,1,v England,Dubai (DSC),2012-02-23,Pakistan,0,0,0-49,,,,,,,,,,
Kamran Akmal,26,26,29,1,0,22,4,1,118.18,1,v New Zealand,Dubai (DSC),2009-11-13,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Yousuf,26,26,21,1,0,18,3,0,144.44,1,v England,Cardiff,2010-09-05,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,26,26,44,1,0,32,0,1,81.25,2,v New Zealand,Hamilton,2010-12-28,Pakistan,0,0,0-49,,,,,,,,,,
Sohaib Maqsood,26,26,23,1,0,16,1,2,162.50,1,v Zimbabwe,Harare,2013-08-23,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,26,26,42,1,0,23,2,0,113.04,1,v Bangladesh,Dhaka,2014-03-30,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,26,26,26,1,0,18,4,0,144.44,1,v Bangladesh,Dhaka,2015-04-24,Pakistan,0,0,0-49,,,,,,,,,,
Sohaib Maqsood,26,26,33,1,0,25,3,0,104.00,1,v Zimbabwe,Harare,2015-09-29,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,26,26,36,1,0,21,1,1,123.80,2,v England,Dubai (DSC),2015-11-27,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,26,26,22,1,0,16,3,1,162.50,1,v India,Kolkata,2016-03-19,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Rizwan,26,26,37,1,0,22,3,0,118.18,1,v South Africa,Centurion,2019-02-06,Pakistan,0,0,0-49,,,,,,,,,,
Sarfaraz Ahmed,26,26,,1,0,16,3,1,162.50,2,v Sri Lanka,Lahore,2019-10-07,Pakistan,0,0,0-49,,,,,,,,,,
Abdul Razzaq,25*,25,23,1,1,17,3,0,147.05,1,v Sri Lanka,Colombo (RPS),2009-08-12,Pakistan,0,0,0-49,,,,,,,,,,
Sohail Tanvir,25*,25,36,1,1,22,2,1,113.63,2,v England,Dubai (DSC),2015-11-26,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,25*,25,,1,1,23,3,0,108.69,2,v Sri Lanka,Abu Dhabi,2017-10-26,Pakistan,0,0,0-49,,,,,,,,,,
Asif Ali,25*,25,,1,1,16,2,1,156.25,2,v West Indies,Karachi,2018-04-03,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,25,25,28,1,0,21,2,1,119.04,1,v South Africa,Johannesburg,2007-02-02,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,25,25,28,1,0,21,4,0,119.04,1,v Australia,Birmingham,2010-07-06,Pakistan,0,0,0-49,,,,,,,,,,
Shahid Afridi,25,25,8,1,0,7,1,3,357.14,1,v South Africa,Abu Dhabi,2010-10-26,Pakistan,0,0,0-49,,,,,,,,,,
Abdul Razzaq,25,25,26,1,0,29,0,2,86.20,1,v South Africa,Abu Dhabi,2010-10-27,Pakistan,0,0,0-49,,,,,,,,,,
Asad Shafiq,25,25,23,1,0,17,3,1,147.05,2,v West Indies,Gros Islet,2011-04-21,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,25,25,38,1,0,31,2,1,80.64,1,v Bangladesh,Dhaka,2011-11-29,Pakistan,0,0,0-49,,,,,,,,,,
Shahid Afridi,25,25,46,1,0,23,2,1,108.69,2,v England,Dubai (DSC),2012-02-25,Pakistan,0,0,0-49,,,,,,,,,,
