innings_player,innings_runs_scored,innings_runs_scored_num,innings_minutes_batted,innings_batted_flag,innings_not_out_flag,innings_balls_faced,innings_boundary_fours,innings_boundary_sixes,innings_batting_strike_rate,innings_number,opposition,ground,innings_date,country,50s,100s,innings_runs_scored_buckets,innings_overs_bowled,innings_bowled_flag,innings_maidens_bowled,innings_runs_conceded,innings_wickets_taken,4_wickets,5_wickets,10_wickets,innings_wickets_taken_buckets,innings_economy_rate
LS Greenway,28,28,,1,0,22,4,0,127.27,1,v AUS Women,Canberra,2011-01-17,England Women,0,0,0-49,,,,,,,,,,
LA Marsh,28,28,27,1,0,23,4,0,121.73,1,v AUS Women,Bristol,2011-06-25,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,28,28,,1,0,23,4,1,121.73,2,v AUS Women,Colombo (RPS),2012-10-07,England Women,0,0,0-49,,,,,,,,,,
DN Wyatt,28,28,40,1,0,36,1,0,77.77,1,v AUS Women,Chelmsford,2013-08-27,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,28,28,48,1,0,32,0,0,87.50,1,v WI Women,Bridgetown,2013-10-26,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,28,28,49,1,0,34,3,0,82.35,1,v AUS Women,Melbourne,2014-01-31,England Women,0,0,0-49,,,,,,,,,,
NR Sciver,28,28,40,1,0,33,2,0,84.84,1,v AUS Women,Sydney,2014-02-02,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,28,28,44,1,0,29,3,0,96.55,2,v India Women,Sylhet,2014-03-26,England Women,0,0,0-49,,,,,,,,,,
NR Sciver,28,28,32,1,0,29,2,0,96.55,2,v AUS Women,Chelmsford,2019-07-26,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,27*,27,38,1,1,26,3,0,103.84,2,v WI Women,Chester-le-Street,2012-09-08,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,27,27,30,1,0,32,1,1,84.37,1,v PAK Women,Taunton,2009-06-16,England Women,0,0,0-49,,,,,,,,,,
DN Wyatt,27,27,31,1,0,23,1,0,117.39,1,v SL Women,Colombo (NCC),2010-11-22,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,27,27,38,1,0,31,2,0,87.09,1,v WI Women,Northampton,2012-09-13,England Women,0,0,0-49,,,,,,,,,,
NR Sciver,27,27,22,1,0,22,2,0,122.72,1,v Bdesh Wmn,Bengaluru,2016-03-17,England Women,0,0,0-49,,,,,,,,,,
DN Wyatt,27,27,,1,0,27,4,0,100.00,2,v SA Women,Gros Islet,2018-11-16,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,26*,26,39,1,1,27,0,1,96.29,2,v WI Women,Basseterre,2010-05-07,England Women,0,0,0-49,,,,,,,,,,
A Brindle,26*,26,30,1,1,26,1,0,100.00,1,v AUS Women,Melbourne,2014-01-31,England Women,0,0,0-49,,,,,,,,,,
L Winfield,26*,26,24,1,1,22,3,0,118.18,1,v AUS Women,Bristol,2019-07-31,England Women,0,0,0-49,,,,,,,,,,
SC Taylor,26,26,21,1,0,22,3,0,118.18,1,v AUS Women,Taunton,2005-09-02,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,26,26,53,1,0,42,1,0,61.90,1,v NZ Women,Auckland,2012-02-22,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,26,26,43,1,0,41,1,0,63.41,2,v India Women,Sylhet,2014-03-26,England Women,0,0,0-49,,,,,,,,,,
HC Knight,26,26,27,1,0,27,3,0,96.29,2,v NZ Women,Lincoln,2015-02-24,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,26,26,56,1,0,39,2,0,66.66,2,v AUS Women,Hove,2015-08-28,England Women,0,0,0-49,,,,,,,,,,
NR Sciver,26,26,,1,0,32,3,0,81.25,1,v AUS Women,Sydney,2017-11-17,England Women,0,0,0-49,,,,,,,,,,
AE Jones,26,26,,1,0,21,4,0,123.80,1,v India Women,Guwahati,2019-03-09,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,25*,25,18,1,1,15,4,0,166.66,2,v India Women,Galle,2012-09-29,England Women,0,0,0-49,,,,,,,,,,
KH Brunt,25*,25,21,1,1,18,1,1,138.88,1,v AUS Women,Bristol,2019-07-31,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,25,25,35,1,0,23,1,0,108.69,1,v SA Women,Northampton,2008-08-22,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,25,25,27,1,0,23,4,0,108.69,2,v AUS Women,The Oval,2009-06-19,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,25,25,25,1,0,22,0,0,113.63,1,v AUS Women,Bristol,2011-06-25,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,25,25,28,1,0,27,2,0,92.59,2,v NZ Women,Lincoln,2015-02-24,England Women,0,0,0-49,,,,,,,,,,
HC Knight,25,25,29,1,0,18,1,2,138.88,2,v SA Women,Johannesburg,2016-02-21,England Women,0,0,0-49,,,,,,,,,,
HC Knight,25,25,,1,0,28,1,1,89.28,1,v AUS Women,North Sound,2018-11-24,England Women,0,0,0-49,,,,,,,,,,
LA Marsh,25,25,10,1,0,12,1,2,208.33,2,v AUS Women,Chelmsford,2019-07-26,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,24*,24,20,1,1,13,3,0,184.61,1,v NZ Women,Bath,2007-08-12,England Women,0,0,0-49,,,,,,,,,,
SE Rowe,24*,24,15,1,1,18,1,1,133.33,1,v SL Women,Colombo (NCC),2010-11-22,England Women,0,0,0-49,,,,,,,,,,
HC Knight,24*,24,11,1,1,13,5,0,184.61,2,v NZ Women,Bristol,2018-06-28,England Women,0,0,0-49,,,,,,,,,,
LK Newton,24,24,30,1,0,19,4,0,126.31,1,v AUS Women,Taunton,2005-09-02,England Women,0,0,0-49,,,,,,,,,,
JL Gunn,24,24,33,1,0,31,0,1,77.41,1,v SA Women,Northampton,2008-08-22,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,24,24,26,1,0,22,0,0,109.09,1,v SL Women,Taunton,2009-06-14,England Women,0,0,0-49,,,,,,,,,,
JL Gunn,24,24,32,1,0,20,2,0,120.00,2,v NZ Women,Southampton,2010-07-01,England Women,0,0,0-49,,,,,,,,,,
LA Marsh,24,24,21,1,0,20,4,0,120.00,2,v NZ Women,Chelmsford,2011-06-23,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,24,24,17,1,0,17,3,0,141.17,2,v NZ Women,Invercargill,2012-02-26,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,24,24,52,1,0,31,1,0,77.41,1,v PAK Women,Loughborough,2012-09-05,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,24,24,23,1,0,19,4,0,126.31,1,v WI Women,Hove,2012-09-15,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,24,24,52,1,0,28,2,0,85.71,2,v AUS Women,Southampton,2013-08-29,England Women,0,0,0-49,,,,,,,,,,
HC Knight,24,24,23,1,0,19,2,1,126.31,1,v PAK Women,Chelmsford,2016-07-07,England Women,0,0,0-49,,,,,,,,,,
AN Davidson-Richards,24,24,,1,0,24,2,0,100.00,1,v AUS Women,Mumbai (BS),2018-03-28,England Women,0,0,0-49,,,,,,,,,,
TT Beaumont,24,24,,1,0,25,3,0,96.00,2,v SA Women,Gros Islet,2018-11-16,England Women,0,0,0-49,,,,,,,,,,
DN Wyatt,24,24,,1,0,22,1,1,109.09,1,v India Women,Guwahati,2019-03-09,England Women,0,0,0-49,,,,,,,,,,
EJCLRC Rainford-Brent,23*,23,32,1,1,17,1,0,135.29,2,v AUS Women,Derby,2009-06-25,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,23*,23,24,1,1,17,1,1,135.29,1,v NZ Women,Chelmsford,2010-06-29,England Women,0,0,0-49,,,,,,,,,,
A Brindle,23*,23,37,1,1,32,2,0,71.87,2,v NZ Women,Invercargill,2012-02-26,England Women,0,0,0-49,,,,,,,,,,
FC Wilson,23*,23,,1,1,22,2,0,104.54,1,v AUS Women,Sydney,2017-11-17,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,23,23,13,1,0,16,3,0,143.75,2,v NZ Women,Taunton,2007-08-16,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,23,23,31,1,0,33,3,0,69.69,2,v NZ Women,Lord's,2009-06-21,England Women,0,0,0-49,,,,,,,,,,
LA Marsh,23,23,,1,0,23,3,0,100.00,2,v AUS Women,Adelaide,2011-01-12,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,23,23,,1,0,22,2,0,104.54,2,v AUS Women,Canberra,2011-01-16,England Women,0,0,0-49,,,,,,,,,,
DN Wyatt,23,23,21,1,0,16,4,0,143.75,1,v India Women,Taunton,2011-06-26,England Women,0,0,0-49,,,,,,,,,,
NR Sciver,23,23,21,1,0,21,3,0,109.52,1,v NZ Women,Bridgetown,2013-10-22,England Women,0,0,0-49,,,,,,,,,,
TT Beaumont,23,23,32,1,0,25,5,0,92.00,1,v NZ Women,Taunton,2018-06-23,England Women,0,0,0-49,,,,,,,,,,
NR Sciver,23,23,,1,0,17,4,0,135.29,2,v Bdesh Wmn,Gros Islet,2018-11-12,England Women,0,0,0-49,,,,,,,,,,
TT Beaumont,23,23,,1,0,28,2,0,82.14,1,v WI Women,Gros Islet,2018-11-18,England Women,0,0,0-49,,,,,,,,,,
HC Knight,23,23,35,1,0,25,0,1,92.00,1,v AUS Women,Bristol,2019-07-31,England Women,0,0,0-49,,,,,,,,,,
JL Gunn,22*,22,27,1,1,22,1,0,100.00,2,v NZ Women,Invercargill,2012-02-26,England Women,0,0,0-49,,,,,,,,,,
BL Morgan,22,22,29,1,0,22,1,0,100.00,1,v SA Women,Northampton,2008-08-23,England Women,0,0,0-49,,,,,,,,,,
JL Gunn,22,22,,1,0,19,2,0,115.78,2,v India Women,Mumbai,2010-03-08,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,22,22,16,1,0,17,4,0,129.41,2,v SA Women,Potchefstroom,2011-10-30,England Women,0,0,0-49,,,,,,,,,,
LA Marsh,22,22,33,1,0,25,2,0,88.00,2,v NZ Women,Invercargill,2012-02-26,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,22,22,30,1,0,19,2,0,115.78,2,v NZ Women,Colombo (RPS),2012-10-04,England Women,0,0,0-49,,,,,,,,,,
JL Gunn,22,22,26,1,0,22,0,1,100.00,2,v PAK Women,Loughborough,2013-07-05,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,22,22,33,1,0,20,2,0,110.00,1,v AUS Women,Sydney,2014-02-02,England Women,0,0,0-49,,,,,,,,,,
L Winfield,22,22,20,1,0,20,5,0,110.00,1,v SA Women,Northampton,2014-09-03,England Women,0,0,0-49,,,,,,,,,,
A Shrubsole,22,22,13,1,0,11,2,1,200.00,1,v NZ Women,Taunton,2018-06-23,England Women,0,0,0-49,,,,,,,,,,
HC Knight,22,22,24,1,0,11,2,0,200.00,1,v WI Women,Northampton,2019-06-21,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,21*,21,44,1,1,32,0,1,65.62,2,v NZ Women,Colombo (RPS),2012-10-04,England Women,0,0,0-49,,,,,,,,,,
HC Knight,21*,21,20,1,1,16,3,0,131.25,2,v SA Women,Dhaka,2014-04-04,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,21*,21,32,1,1,22,2,0,95.45,2,v SA Women,Chelmsford,2014-09-01,England Women,0,0,0-49,,,,,,,,,,
TT Beaumont,21*,21,22,1,1,16,2,1,131.25,2,v SA Women,Johannesburg,2016-02-21,England Women,0,0,0-49,,,,,,,,,,
NR Sciver,21*,21,18,1,1,14,3,0,150.00,2,v NZ Women,Chelmsford,2018-07-01,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,21,21,26,1,0,22,1,0,95.45,1,v India Women,Derby,2006-08-05,England Women,0,0,0-49,,,,,,,,,,
SC Taylor,21,21,9,1,0,13,4,0,161.53,2,v NZ Women,Bath,2007-08-13,England Women,0,0,0-49,,,,,,,,,,
JL Gunn,21,21,10,1,0,12,4,0,175.00,1,v SA Women,Basseterre,2010-05-09,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,21,21,25,1,0,20,3,0,105.00,1,v AUS Women,Southampton,2011-06-27,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,21,21,17,1,0,17,5,0,123.52,1,v WI Women,Manchester,2012-09-10,England Women,0,0,0-49,,,,,,,,,,
HC Knight,21,21,24,1,0,25,3,0,84.00,2,v SL Women,Sylhet,2014-03-30,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,21,21,33,1,0,23,0,1,91.30,2,v AUS Women,Delhi,2016-03-30,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,20*,20,28,1,1,22,0,0,90.90,2,v NZ Women,Hove,2004-08-05,England Women,0,0,0-49,,,,,,,,,,
CMG Atkins,20*,20,20,1,1,18,2,0,111.11,2,v NZ Women,Bath,2007-08-13,England Women,0,0,0-49,,,,,,,,,,
NR Sciver,20*,20,20,1,1,10,3,0,200.00,2,v AUS Women,Chelmsford,2015-08-26,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,20*,20,23,1,1,22,3,0,90.90,2,v AUS Women,Cardiff,2015-08-31,England Women,0,0,0-49,,,,,,,,,,
BL Morgan,20,20,28,1,0,23,0,0,86.95,2,v AUS Women,Derby,2009-06-25,England Women,0,0,0-49,,,,,,,,,,
SC Taylor,20,20,21,1,0,19,2,0,105.26,1,v SA Women,Basseterre,2010-05-09,England Women,0,0,0-49,,,,,,,,,,
SE Rowe,20,20,,1,0,20,1,1,100.00,2,v AUS Women,Adelaide,2011-01-12,England Women,0,0,0-49,,,,,,,,,,
DN Wyatt,20,20,16,1,0,15,4,0,133.33,1,v WI Women,Arundel,2012-09-16,England Women,0,0,0-49,,,,,,,,,,
NR Sciver,20,20,22,1,0,16,1,0,125.00,1,v Bdesh Wmn,Sylhet,2014-03-28,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,20,20,22,1,0,18,3,0,111.11,2,v NZ Women,Lincoln,2015-02-24,England Women,0,0,0-49,,,,,,,,,,
KH Brunt,20,20,39,1,0,29,1,0,68.96,2,v AUS Women,Hove,2015-08-28,England Women,0,0,0-49,,,,,,,,,,
TT Beaumont,20,20,24,1,0,18,4,0,111.11,2,v India Women,Dharamsala,2016-03-22,England Women,0,0,0-49,,,,,,,,,,
NR Sciver,20,20,19,1,0,15,2,0,133.33,1,v PAK Women,Southampton,2016-07-05,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,20,20,16,1,0,12,4,0,166.66,1,v SA Women,Taunton,2018-06-23,England Women,0,0,0-49,,,,,,,,,,
DN Wyatt,20,20,16,1,0,19,1,1,105.26,1,v AUS Women,Bristol,2019-07-31,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,19*,19,32,1,1,20,2,0,95.00,1,v SA Women,Birmingham,2014-09-07,England Women,0,0,0-49,,,,,,,,,,
NR Sciver,19*,19,42,1,1,22,1,0,86.36,2,v WI Women,Dharamsala,2016-03-24,England Women,0,0,0-49,,,,,,,,,,
BL Morgan,19,19,15,1,0,15,2,0,126.66,1,v SA Women,Northampton,2008-08-22,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,19,19,23,1,0,19,1,0,100.00,2,v AUS Women,Derby,2009-06-25,England Women,0,0,0-49,,,,,,,,,,
EJCLRC Rainford-Brent,19,19,35,1,0,23,4,0,82.60,2,v WI Women,Basseterre,2009-11-12,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,19,19,31,1,0,19,3,0,100.00,2,v NZ Women,Hove,2010-07-02,England Women,0,0,0-49,,,,,,,,,,
JL Gunn,19,19,,1,0,17,0,0,111.76,2,v AUS Women,Melbourne,2011-01-14,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,19,19,14,1,0,16,3,0,118.75,2,v NZ Women,Wellington,2012-02-17,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,19,19,,1,0,16,2,0,118.75,2,v AUS Women,Colombo (RPS),2012-10-07,England Women,0,0,0-49,,,,,,,,,,
JL Gunn,19,19,,1,0,14,1,1,135.71,2,v AUS Women,Colombo (RPS),2012-10-07,England Women,0,0,0-49,,,,,,,,,,
NR Sciver,19,19,16,1,0,19,2,0,100.00,1,v PAK Women,Loughborough,2013-07-05,England Women,0,0,0-49,,,,,,,,,,
NR Sciver,19,19,29,1,0,24,2,0,79.16,2,v India Women,Dharamsala,2016-03-22,England Women,0,0,0-49,,,,,,,,,,
DN Wyatt,19,19,,1,0,16,4,0,118.75,1,v AUS Women,Canberra,2017-11-19,England Women,0,0,0-49,,,,,,,,,,
HC Knight,19,19,19,1,0,15,2,0,126.66,1,v NZ Women,Taunton,2018-06-23,England Women,0,0,0-49,,,,,,,,,,
AE Jones,19,19,23,1,0,19,2,0,100.00,1,v AUS Women,Bristol,2019-07-31,England Women,0,0,0-49,,,,,,,,,,
D Hazell,18*,18,7,1,1,8,1,1,225.00,1,v WI Women,Arundel,2012-09-16,England Women,0,0,0-49,,,,,,,,,,
HL Colvin,18*,18,14,1,1,15,1,0,120.00,2,v WI Women,Bridgetown,2013-10-18,England Women,0,0,0-49,,,,,,,,,,
HC Knight,18*,18,12,1,1,9,2,0,200.00,1,v Bdesh Wmn,Sylhet,2014-03-28,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,18*,18,27,1,1,17,1,0,105.88,1,v NZ Women,Whangarei,2015-02-20,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,18,18,28,1,0,23,0,0,78.26,1,v SA Women,Northampton,2008-08-23,England Women,0,0,0-49,,,,,,,,,,
JL Gunn,18,18,,1,0,21,3,0,85.71,2,v India Women,Mumbai,2010-03-06,England Women,0,0,0-49,,,,,,,,,,
D Hazell,18,18,,1,0,24,0,0,75.00,2,v India Women,Mumbai,2010-03-06,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,18,18,20,1,0,18,3,0,100.00,1,v SA Women,Basseterre,2010-05-09,England Women,0,0,0-49,,,,,,,,,,
LA Marsh,18,18,6,1,0,10,2,1,180.00,1,v NZ Women,Chelmsford,2010-06-29,England Women,0,0,0-49,,,,,,,,,,
DN Wyatt,18,18,,1,0,14,2,0,128.57,2,v AUS Women,Melbourne,2011-01-14,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,18,18,21,1,0,17,1,0,105.88,1,v AUS Women,Bristol,2011-06-25,England Women,0,0,0-49,,,,,,,,,,
A Brindle,18,18,22,1,0,13,2,0,138.46,1,v AUS Women,Southampton,2011-06-27,England Women,0,0,0-49,,,,,,,,,,
L Winfield,18,18,39,1,0,26,1,0,69.23,2,v WI Women,Bridgetown,2013-10-24,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,18,18,36,1,0,25,1,0,72.00,1,v AUS Women,Dhaka,2014-04-06,England Women,0,0,0-49,,,,,,,,,,
HC Knight,18,18,12,1,0,11,2,0,163.63,1,v SA Women,Paarl,2016-02-18,England Women,0,0,0-49,,,,,,,,,,
GA Elwiss,18,18,16,1,0,20,2,0,90.00,1,v SA Women,Paarl,2016-02-18,England Women,0,0,0-49,,,,,,,,,,
TT Beaumont,18,18,17,1,0,14,2,1,128.57,1,v Bdesh Wmn,Bengaluru,2016-03-17,England Women,0,0,0-49,,,,,,,,,,
DN Wyatt,18,18,,1,0,10,2,1,180.00,2,v AUS Women,Mumbai (BS),2018-03-23,England Women,0,0,0-49,,,,,,,,,,
AE Jones,18,18,,1,0,20,2,0,90.00,2,v SL Women,Colombo (PSS),2019-03-24,England Women,0,0,0-49,,,,,,,,,,
HL Colvin,17*,17,29,1,1,19,1,0,89.47,1,v WI Women,Basseterre,2009-11-09,England Women,0,0,0-49,,,,,,,,,,
TT Beaumont,17*,17,25,1,1,28,1,0,60.71,2,v NZ Women,Wellington,2012-02-17,England Women,0,0,0-49,,,,,,,,,,
D Hazell,17*,17,18,1,1,13,2,0,130.76,2,v WI Women,Bridgetown,2013-10-18,England Women,0,0,0-49,,,,,,,,,,
DN Wyatt,17*,17,11,1,1,12,2,0,141.66,1,v SA Women,Cape Town,2016-02-19,England Women,0,0,0-49,,,,,,,,,,
HC Knight,17*,17,17,1,1,11,2,0,154.54,2,v NZ Women,Chelmsford,2018-07-01,England Women,0,0,0-49,,,,,,,,,,
S Ecclestone,17*,17,11,1,1,11,1,1,154.54,1,v AUS Women,Hove,2019-07-28,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,17,17,,1,0,11,4,0,154.54,2,v India Women,Mumbai,2010-03-08,England Women,0,0,0-49,,,,,,,,,,
BL Morgan,17,17,24,1,0,16,1,0,106.25,1,v AUS Women,Basseterre,2010-05-05,England Women,0,0,0-49,,,,,,,,,,
FC Wilson,17,17,28,1,0,21,0,0,80.95,1,v SL Women,Colombo (NCC),2010-11-22,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,17,17,24,1,0,19,1,0,89.47,1,v WI Women,Northampton,2012-09-13,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,17,17,8,1,0,10,4,0,170.00,1,v AUS Women,Chelmsford,2013-08-27,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,17,17,23,1,0,15,2,0,113.33,2,v WI Women,Sylhet,2014-03-24,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,17,17,38,1,0,26,1,0,65.38,2,v SL Women,Sylhet,2014-03-30,England Women,0,0,0-49,,,,,,,,,,
KH Brunt,17,17,33,1,0,23,1,0,73.91,2,v AUS Women,Cardiff,2015-08-31,England Women,0,0,0-49,,,,,,,,,,
KH Brunt,17,17,9,1,0,8,2,0,212.50,1,v Bdesh Wmn,Bengaluru,2016-03-17,England Women,0,0,0-49,,,,,,,,,,
DN Wyatt,17,17,24,1,0,16,0,0,106.25,1,v PAK Women,Chennai,2016-03-27,England Women,0,0,0-49,,,,,,,,,,
TT Beaumont,17,17,,1,0,12,3,0,141.66,1,v AUS Women,Mumbai (BS),2018-03-28,England Women,0,0,0-49,,,,,,,,,,
HC Knight,17,17,24,1,0,19,1,0,89.47,1,v AUS Women,Hove,2019-07-28,England Women,0,0,0-49,,,,,,,,,,
FC Wilson,16*,16,19,1,1,15,0,0,106.66,1,v SL Women,Colombo (NCC),2010-11-22,England Women,0,0,0-49,,,,,,,,,,
D Hazell,16*,16,,1,1,13,1,0,123.07,2,v AUS Women,Colombo (RPS),2012-10-07,England Women,0,0,0-49,,,,,,,,,,
HL Colvin,16*,16,7,1,1,9,2,0,177.77,1,v NZ Women,Bridgetown,2013-10-22,England Women,0,0,0-49,,,,,,,,,,
TT Beaumont,16*,16,,1,1,21,0,0,76.19,2,v SL Women,Colombo (PSS),2019-03-26,England Women,0,0,0-49,,,,,,,,,,
BL Morgan,16,16,21,1,0,25,1,0,64.00,2,v AUS Women,Melbourne,2008-02-01,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,16,16,22,1,0,14,3,0,114.28,1,v PAK Women,Taunton,2009-06-16,England Women,0,0,0-49,,,,,,,,,,
BL Morgan,16,16,,1,0,13,1,0,123.07,2,v India Women,Mumbai,2010-03-04,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,16,16,,1,0,14,2,0,114.28,2,v India Women,Mumbai,2010-03-04,England Women,0,0,0-49,,,,,,,,,,
DN Wyatt,16,16,14,1,0,17,1,0,94.11,2,v NZ Women,Hove,2010-07-02,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,16,16,25,1,0,16,1,0,100.00,1,v SL Women,Colombo (NCC),2010-11-22,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,16,16,,1,0,9,3,0,177.77,2,v AUS Women,Adelaide,2011-01-12,England Women,0,0,0-49,,,,,,,,,,
DN Wyatt,16,16,,1,0,17,2,0,94.11,2,v AUS Women,Adelaide,2011-01-12,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,16,16,,1,0,16,1,0,100.00,2,v AUS Women,Melbourne,2011-01-14,England Women,0,0,0-49,,,,,,,,,,
LA Marsh,16,16,15,1,0,16,4,0,100.00,1,v PAK Women,Loughborough,2012-09-05,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,16,16,29,1,0,24,1,0,66.66,2,v AUS Women,Galle,2012-10-01,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,16,16,20,1,0,21,2,0,76.19,2,v NZ Women,Whangarei,2015-02-19,England Women,0,0,0-49,,,,,,,,,,
NR Sciver,16,16,31,1,0,16,0,0,100.00,2,v NZ Women,Lincoln,2015-02-24,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,16,16,15,1,0,11,3,0,145.45,2,v India Women,Dharamsala,2016-03-22,England Women,0,0,0-49,,,,,,,,,,
HC Knight,16,16,25,1,0,18,0,1,88.88,1,v PAK Women,Southampton,2016-07-05,England Women,0,0,0-49,,,,,,,,,,
NR Sciver,16,16,25,1,0,16,1,0,100.00,1,v SA Women,Taunton,2018-06-23,England Women,0,0,0-49,,,,,,,,,,
KH Brunt,15*,15,14,1,1,8,0,1,187.50,2,v NZ Women,Hove,2010-07-02,England Women,0,0,0-49,,,,,,,,,,
A Brindle,15*,15,16,1,1,10,1,0,150.00,1,v AUS Women,Bristol,2011-06-25,England Women,0,0,0-49,,,,,,,,,,
SE Rowe,15*,15,18,1,1,14,1,0,107.14,1,v NZ Women,Auckland,2012-02-22,England Women,0,0,0-49,,,,,,,,,,
A Brindle,15,15,12,1,0,12,2,0,125.00,1,v AUS Women,Taunton,2005-09-02,England Women,0,0,0-49,,,,,,,,,,
JL Gunn,15,15,15,1,0,12,1,0,125.00,1,v SA Women,Taunton,2007-08-10,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,15,15,,1,0,8,3,0,187.50,1,v AUS Women,Canberra,2011-01-17,England Women,0,0,0-49,,,,,,,,,,
SC Taylor,15,15,19,1,0,16,2,0,93.75,2,v NZ Women,Chelmsford,2011-06-23,England Women,0,0,0-49,,,,,,,,,,
TT Beaumont,15,15,38,1,0,27,0,0,55.55,1,v NZ Women,Auckland,2012-02-22,England Women,0,0,0-49,,,,,,,,,,
CM Edwards,15,15,13,1,0,14,3,0,107.14,2,v India Women,Chelmsford,2012-06-28,England Women,0,0,0-49,,,,,,,,,,
LA Marsh,15,15,24,1,0,16,2,0,93.75,1,v WI Women,Manchester,2012-09-10,England Women,0,0,0-49,,,,,,,,,,
A Brindle,15,15,15,1,0,13,1,0,115.38,2,v AUS Women,Galle,2012-10-01,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,15,15,27,1,0,17,1,0,88.23,2,v WI Women,Bridgetown,2013-10-24,England Women,0,0,0-49,,,,,,,,,,
LS Greenway,15,15,18,1,0,16,2,0,93.75,1,v AUS Women,Melbourne,2014-01-31,England Women,0,0,0-49,,,,,,,,,,
SJ Taylor,15,15,17,1,0,16,2,0,93.75,1,v SA Women,Northampton,2014-09-03,England Women,0,0,0-49,,,,,,,,,,
DN Wyatt,15,15,14,1,0,8,2,0,187.50,1,v Bdesh Wmn,Bengaluru,2016-03-17,England Women,0,0,0-49,,,,,,,,,,
NR Sciver,15,15,6,1,0,8,3,0,187.50,1,v PAK Women,Chennai,2016-03-27,England Women,0,0,0-49,,,,,,,,,,
BF Smith,15,15,,1,0,11,2,0,136.36,2,v India Women,Mumbai (BS),2018-03-25,England Women,0,0,0-49,,,,,,,,,,
AE Jones,15,15,,1,0,12,3,0,125.00,1,v India Women,Mumbai (BS),2018-03-29,England Women,0,0,0-49,,,,,,,,,,
NR Sciver,15,15,,1,0,12,1,0,125.00,1,v India Women,Mumbai (BS),2018-03-29,England Women,0,0,0-49,,,,,,,,,,
DN Wyatt,15,15,19,1,0,12,2,0,125.00,1,v NZ Women,Taunton,2018-06-23,England Women,0,0,0-49,,,,,,,,,,
